Record_ID,Date,Units_Sold,Price,Revenue,Cost,Profit,Price_Zscore,Is_Outlier,Is_Loss,Is_Zero_Units,Profit_Margin_Pct,Price_Tier,Unit_Tier,Model_ID,Region_ID
330,2023-07-08,4.0,48800.0,195200.0,144410.48,50789.52,-0.5537471347403502,0,0,0,0.2601922131147541,45K-60K,0-4,5,4
121,2023-03-08,2.0,50200.0,100400.0,71557.96,28842.04,-0.2549807995942463,0,0,0,0.28727131474103584,45K-60K,0-4,1,1
2133,2025-11-28,6.0,57300.0,343800.0,252651.95,91148.05,0.12521788674489423,0,0,0,0.265119400814427,45K-60K,4-8,1,3
1598,2025-03-08,4.0,38400.0,153600.0,115896.96,37703.04,-0.05782342573335678,0,0,0,0.2454625,30K-45K,0-4,6,3
14,2023-01-08,1.0,131000.0,131000.0,87576.85,43423.15,0.5422925420669809,0,0,0,0.33147442748091605,110K-145K,0-4,4,4
1623,2025-03-20,7.0,46700.0,326900.0,236919.34,89980.66,-1.210205431569636,0,0,0,0.2752543897216274,45K-60K,4-8,5,3
1756,2025-05-24,4.0,71700.0,286800.0,209306.92,77493.08,0.25110387613671326,0,0,0,0.2701990237099024,60K-80K,0-4,3,3
1018,2024-06-11,5.0,52100.0,260500.0,189431.28,71068.72,-0.15323748916546223,0,0,0,0.27281658349328214,45K-60K,4-8,1,3
1158,2024-08-16,3.0,69900.0,209700.0,149306.66,60393.34,-0.05047473616401618,0,0,0,0.28799876013352405,60K-80K,0-4,3,2
2041,2025-10-02,5.0,95900.0,479500.0,333995.63,145504.37,0.9138092327562677,0,0,0,0.30345019812304486,80K-110K,4-8,7,4
604,2023-11-11,7.0,51800.0,362600.0,267802.11,94797.89,-0.16930222239105971,0,0,0,0.26143929950358524,45K-60K,4-8,1,2
1173,2024-08-25,4.0,36700.0,146800.0,106383.08,40416.92,-0.11870791159023697,0,0,0,0.27531961852861037,30K-45K,0-4,6,2
1938,2025-08-22,5.0,71400.0,357000.0,257782.49,99217.51,0.09506812514239452,0,0,0,0.2779201960784314,60K-80K,4-8,2,4
1575,2025-02-28,2.0,62000.0,124000.0,85642.15,38357.85,-0.27641944442946864,0,0,0,0.3093375,60K-80K,0-4,2,2
1975,2025-09-08,9.0,50600.0,455400.0,333861.97,121538.03,-0.23356115529344967,0,0,0,0.2668819279754062,45K-60K,8-12,1,2
497,2023-09-27,5.0,34100.0,170500.0,124968.12,45531.88,-0.21182536054781842,0,0,0,0.26704914956011727,30K-45K,4-8,6,1
1821,2025-06-24,7.0,57100.0,399700.0,294621.63,105078.37,0.11450806459449589,0,0,0,0.26289309482111584,45K-60K,4-8,1,1
257,2023-05-26,3.0,89400.0,268200.0,189678.53,78521.47,-0.2112842842053295,0,0,0,0.2927720730797912,80K-110K,0-4,7,4
1456,2025-01-06,6.0,56400.0,338400.0,249257.34,89142.66,0.07702368706810175,0,0,0,0.26342393617021276,45K-60K,4-8,1,2
1471,2025-01-10,6.0,57500.0,345000.0,255004.14,89995.86,0.13592770889529254,0,0,0,0.2608575652173913,45K-60K,4-8,1,1
30,2023-01-16,5.0,67700.0,338500.0,242533.29,95966.71,-0.051155705433764395,0,0,0,0.28350579025110784,60K-80K,4-8,2,3
567,2023-10-27,5.0,53100.0,265500.0,190828.86,74671.14,0.7904293778148539,0,0,0,0.2812472316384181,45K-60K,4-8,5,3
32,2023-01-16,2.0,77000.0,154000.0,111078.33,42921.67,1.139085345688861,0,0,0,0.27871214285714285,60K-80K,0-4,3,1
1924,2025-08-14,3.0,50000.0,150000.0,107677.72,42322.28,-0.26569062174464464,0,0,0,0.28214853333333334,45K-60K,0-4,1,2
1752,2025-05-22,5.0,51400.0,257000.0,185613.11,71386.89,0.2590107565720988,0,0,0,0.27777,45K-60K,4-8,5,4
2131,2025-11-27,5.0,48100.0,240500.0,171078.32,69421.68,-0.7725665670167787,0,0,0,0.28865563409563405,45K-60K,4-8,5,3
1065,2024-07-06,3.0,70500.0,211500.0,147687.46,63812.54,0.0595001663535991,0,0,0,0.3017141371158392,60K-80K,0-4,2,4
17,2023-01-09,2.0,69400.0,138800.0,97153.47,41646.53,0.01602821672284916,0,0,0,0.30004704610951005,60K-80K,0-4,2,2
918,2024-04-15,0.0,51000.0,306000.0,218437.0,87563.0,-0.21214151099265302,0,0,1,0.2861535947712418,45K-60K,0-4,1,4
684,2023-12-24,6.0,74700.0,448200.0,314360.47,133839.53,0.22548397403464435,0,0,0,0.2986156403391343,60K-80K,4-8,2,3
1191,2024-09-03,6.0,36900.0,221400.0,164229.45,57170.55,-0.11154503090119224,0,0,0,0.2582228997289973,30K-45K,4-8,6,2
1407,2024-12-15,3.0,40500.0,121500.0,90518.24,30981.76,0.01738682150161286,0,0,0,0.25499390946502054,30K-45K,0-4,6,1
692,2023-12-29,5.0,41100.0,205500.0,153766.34,51733.66,0.03887546356874704,0,0,0,0.25174530413625307,30K-45K,4-8,6,4
536,2023-10-14,3.0,70800.0,212400.0,152124.28,60275.72,0.0713561526165309,0,0,0,0.28378399246704333,60K-80K,0-4,2,3
1011,2024-06-05,4.0,68400.0,273600.0,195269.84,78330.16,-0.023491737486923518,0,0,0,0.28629444444444446,60K-80K,0-4,2,4
1218,2024-09-17,4.0,96400.0,385600.0,272388.35,113211.65,1.0003548879071598,0,0,0,0.2935986773858921,80K-110K,0-4,7,4
2081,2025-11-01,6.0,35600.0,213600.0,158377.22,55222.78,-0.15810375537998297,0,0,0,0.2585336142322097,30K-45K,4-8,6,1
1680,2025-04-15,3.0,129200.0,387600.0,266395.33,121204.67,0.2888647402297383,0,0,0,0.31270554695562436,110K-145K,0-4,4,4
2199,2025-12-29,6.0,51200.0,307200.0,221806.24,85393.76,0.19649091877883348,0,0,0,0.2779744791666667,45K-60K,4-8,5,2
1521,2025-02-03,5.0,50900.0,254500.0,182407.16,72092.84,0.10271116208893553,0,0,0,0.2832724557956778,45K-60K,4-8,5,1
169,2023-04-05,4.0,34800.0,139200.0,104490.09,34709.91,-0.18675527813616188,0,0,0,0.24935280172413796,30K-45K,0-4,6,4
2091,2025-11-05,4.0,61000.0,244000.0,173760.06,70239.94,-0.3159393986392413,0,0,0,0.28786860655737706,60K-80K,0-4,2,1
1005,2024-05-30,4.0,127400.0,509600.0,352096.72,157503.28,0.03543693839249568,0,0,0,0.3090723704866562,110K-145K,0-4,4,1
1609,2025-03-12,6.0,53900.0,323400.0,235114.38,88285.62,1.0405087289879151,0,0,0,0.2729920222634508,45K-60K,4-8,5,4
194,2023-04-22,5.0,48800.0,244000.0,175940.42,68059.58,-0.3299495546470346,0,0,0,0.2789327049180328,45K-60K,4-8,1,4
564,2023-10-26,4.0,47700.0,190800.0,136842.19,53957.81,-0.8976062426033093,0,0,0,0.2827977463312369,45K-60K,0-4,5,4
1701,2025-04-25,10.0,59600.0,596000.0,430485.72,165514.28,0.24838084147447495,0,0,0,0.27770852348993286,45K-60K,8-12,1,2
776,2024-02-07,2.0,74400.0,148800.0,108411.45,40388.55,0.7034717945878074,0,0,0,0.27142842741935486,60K-80K,0-4,3,3
1347,2024-11-13,6.0,58900.0,353400.0,258220.08,95179.92,0.21089646394808081,0,0,0,0.2693263157894737,45K-60K,4-8,1,1
674,2023-12-18,3.0,148800.0,446400.0,296960.88,149439.12,-0.8291580045619807,0,0,0,0.33476505376344085,145K+,0-4,8,2
667,2023-12-14,7.0,56700.0,396900.0,292142.53,104757.47,0.09308842029369924,0,0,0,0.26393920382968,45K-60K,4-8,1,2
144,2023-03-24,1.0,35100.0,35100.0,26045.55,9054.45,-0.1760109571025948,0,0,0,0.25796153846153846,30K-45K,0-4,6,4
656,2023-12-08,5.0,36900.0,184500.0,137075.47,47424.53,-0.11154503090119224,0,0,0,0.25704352303523037,30K-45K,4-8,6,1
409,2023-08-16,5.0,35800.0,179000.0,130785.84,48214.16,-0.15094087469093825,0,0,0,0.2693528491620112,30K-45K,4-8,6,2
387,2023-08-07,5.0,71700.0,358500.0,257344.37,101155.63,0.10692411140532632,0,0,0,0.28216354253835424,60K-80K,4-8,2,2
1059,2024-07-02,2.0,34500.0,69000.0,52200.26,16799.74,-0.19749959916972898,0,0,0,0.2434744927536232,30K-45K,0-4,6,4
1245,2024-10-02,6.0,53100.0,318600.0,231496.13,87103.87,-0.09968837841347061,0,0,0,0.27339569993722534,45K-60K,4-8,1,3
1424,2024-12-22,4.0,77500.0,310000.0,221131.17,88868.83,1.2228571824390637,0,0,0,0.28667364516129035,60K-80K,0-4,3,2
845,2024-03-10,9.0,55000.0,495000.0,357801.6,137198.4,0.002054932015313479,0,0,0,0.27716848484848483,45K-60K,8-12,1,2
696,2023-12-30,8.0,52800.0,422400.0,314756.67,107643.33,0.696649621124956,0,0,0,0.25483742897727274,45K-60K,4-8,5,4
1816,2025-06-21,2.0,149100.0,298200.0,191261.77,106938.23,-0.7991066817154242,0,0,0,0.358612441314554,145K+,0-4,8,3
1183,2024-08-28,5.0,36700.0,183500.0,135016.37,48483.63,-0.11870791159023697,0,0,0,0.2642159673024523,30K-45K,4-8,6,2
701,2024-01-01,3.0,36100.0,108300.0,78419.26,29880.74,-0.14019655365737116,0,0,0,0.2759071098799631,30K-45K,0-4,6,2
1380,2024-11-30,3.0,97500.0,292500.0,210009.01,82490.99,1.1907553292391224,0,0,0,0.28202047863247864,80K-110K,0-4,7,1
761,2024-01-26,5.0,45900.0,229500.0,166817.85,62682.15,-1.460284782742697,0,0,0,0.2731248366013072,45K-60K,4-8,5,1
751,2024-01-23,4.0,54400.0,217600.0,156647.38,60952.62,1.1968083234710785,0,0,0,0.28011314338235294,45K-60K,0-4,5,2
873,2024-03-27,7.0,49900.0,349300.0,256963.42,92336.58,-0.209888026877391,0,0,0,0.26434749498997995,45K-60K,4-8,5,4
1761,2025-05-27,10.0,57400.0,574000.0,419202.31,154797.69,0.13057279782009337,0,0,0,0.2696823867595819,45K-60K,8-12,1,3
1665,2025-04-06,5.0,68600.0,343000.0,237917.09,105082.91,-0.268281511714543,0,0,0,0.30636416909620995,60K-80K,4-8,3,2
1190,2024-09-03,5.0,86600.0,433000.0,295959.01,137040.99,-0.6959399530503252,0,0,0,0.31649189376443415,80K-110K,4-8,7,3
1942,2025-08-25,1.0,130800.0,130800.0,89907.08,40892.92,0.5141338974183983,0,0,0,0.31263700305810393,110K-145K,0-4,4,2
700,2024-01-01,9.0,55500.0,499500.0,372275.04,127224.96,1.5406674313340376,0,0,0,0.2547046246246246,45K-60K,8-12,5,4
629,2023-11-26,3.0,46500.0,139500.0,99864.51,39635.49,-1.2727252693629012,0,0,0,0.284125376344086,45K-60K,0-4,5,2
2097,2025-11-07,9.0,69100.0,621900.0,433899.94,188000.06,-0.1845096749643404,0,0,0,0.3022995015275768,60K-80K,8-12,3,4
585,2023-11-03,8.0,50200.0,401600.0,287296.15,114303.85,-0.11610827018749303,0,0,0,0.28462114043824704,45K-60K,4-8,5,1
2119,2025-11-20,9.0,50100.0,450900.0,321763.13,129136.87,-0.1473681890841257,0,0,0,0.28639802616988247,45K-60K,8-12,5,2
2167,2025-12-14,8.0,48500.0,388000.0,283848.21,104151.79,-0.3460142878726321,0,0,0,0.26843244845360825,45K-60K,4-8,1,1
857,2024-03-18,1.0,160700.0,160700.0,105560.71,55139.29,0.36287780168476574,0,0,0,0.34311941505911636,145K+,0-4,8,3
2084,2025-11-03,7.0,59100.0,413700.0,303980.7,109719.3,0.22160628609847915,0,0,0,0.26521464829586655,45K-60K,4-8,1,4
921,2024-04-17,4.0,36400.0,145600.0,109053.88,36546.12,-0.12945223262380406,0,0,0,0.25100357142857144,30K-45K,0-4,6,1
190,2023-04-19,2.0,73600.0,147200.0,104718.28,42481.72,0.1820120244038944,0,0,0,0.2885986413043478,60K-80K,0-4,2,3
1514,2025-02-02,6.0,54000.0,324000.0,242511.54,81488.46,1.0717686478845478,0,0,0,0.2515075925925926,45K-60K,4-8,5,3
1487,2025-01-19,5.0,52700.0,263500.0,193845.75,69654.25,-0.12110802271426727,0,0,0,0.26434250474383303,45K-60K,4-8,1,1
2090,2025-11-05,7.0,48600.0,340200.0,251141.78,89058.22,-0.6162669725336155,0,0,0,0.2617819517930629,45K-60K,4-8,5,2
821,2024-02-27,5.0,39200.0,196000.0,147024.06,48975.94,-0.02917190297717787,0,0,0,0.2498772448979592,30K-45K,4-8,6,2
1305,2024-10-27,5.0,97300.0,486500.0,348092.44,138407.56,1.1561370671787654,0,0,0,0.28449652620760535,80K-110K,4-8,7,4
972,2024-05-16,4.0,41100.0,164400.0,120196.87,44203.13,0.03887546356874704,0,0,0,0.26887548661800487,30K-45K,0-4,6,3
1296,2024-10-24,8.0,49400.0,395200.0,289680.45,105519.55,-0.2978200881958396,0,0,0,0.26700290991902836,45K-60K,4-8,1,4
2035,2025-10-01,9.0,55900.0,503100.0,365962.47,137137.53,0.050249131692105944,0,0,0,0.2725850327966607,45K-60K,8-12,1,1
1243,2024-10-01,7.0,51500.0,360500.0,260351.84,100148.16,0.2902706754687315,0,0,0,0.2778034951456311,45K-60K,4-8,5,2
1395,2024-12-08,2.0,142900.0,285800.0,186387.7,99412.3,-1.4201673538775947,0,0,0,0.34783869839048287,110K-145K,0-4,8,3
1628,2025-03-22,3.0,65400.0,196200.0,140672.79,55527.21,-0.8044212669158398,0,0,0,0.2830133027522936,60K-80K,0-4,3,1
544,2023-10-15,6.0,77000.0,462000.0,336736.66,125263.34,1.139085345688861,0,0,0,0.2711327705627706,60K-80K,4-8,3,4
830,2024-03-03,3.0,35800.0,107400.0,79439.33,27960.67,-0.15094087469093825,0,0,0,0.26034143389199255,30K-45K,0-4,6,3
449,2023-09-04,3.0,135200.0,405600.0,272752.46,132847.54,1.1336240796872137,0,0,0,0.327533382642998,110K-145K,0-4,4,1
2049,2025-10-06,5.0,49000.0,245000.0,176646.78,68353.22,-0.4912272969470849,0,0,0,0.27899273469387753,45K-60K,4-8,5,3
969,2024-05-14,4.0,54600.0,218400.0,161387.92,57012.08,-0.01936471228548317,0,0,0,0.26104432234432234,45K-60K,0-4,1,4
1810,2025-06-20,7.0,70300.0,492100.0,347755.7,144344.3,0.05159617551164457,0,0,0,0.29332310505994713,60K-80K,4-8,2,3
928,2024-04-21,7.0,56500.0,395500.0,277229.47,118270.53,0.08237859814330092,0,0,0,0.29904053097345135,45K-60K,4-8,1,2
719,2024-01-08,5.0,37900.0,189500.0,139129.57,50370.43,-0.0757306274559686,0,0,0,0.265807018469657,30K-45K,4-8,6,1
2027,2025-09-27,7.0,45300.0,317100.0,227665.1,89434.9,-1.647844296122493,0,0,0,0.282040050457269,45K-60K,4-8,5,1
698,2023-12-31,8.0,49400.0,395200.0,291588.62,103611.38,-0.36618762136055427,0,0,0,0.26217454453441297,45K-60K,4-8,5,3
202,2023-04-28,9.0,60800.0,547200.0,388003.95,159196.05,-0.32384338948119584,0,0,0,0.2909284539473684,60K-80K,8-12,2,1
456,2023-09-06,3.0,139900.0,419700.0,278286.85,141413.15,1.7953522289289026,0,0,0,0.3369386466523707,110K-145K,0-4,4,4
1266,2024-10-11,6.0,51300.0,307800.0,215764.33,92035.67,-0.19607677776705554,0,0,0,0.299011273554256,45K-60K,4-8,1,1
2157,2025-12-10,4.0,123000.0,492000.0,332913.27,159086.73,-0.5840532438763195,0,0,0,0.32334701219512196,110K-145K,0-4,4,3
1153,2024-08-14,3.0,73900.0,221700.0,156953.14,64746.86,0.1938680106668262,0,0,0,0.2920471808750564,60K-80K,0-4,2,4
117,2023-03-07,5.0,60400.0,302000.0,211021.15,90978.85,-0.33965137116510496,0,0,0,0.3012544701986755,60K-80K,4-8,2,3
851,2024-03-14,4.0,76200.0,304800.0,220283.35,84516.65,1.0050504068885369,0,0,0,0.2772855971128609,60K-80K,0-4,3,1
732,2024-01-12,5.0,47400.0,237000.0,168425.37,68574.63,-0.9913859992932074,0,0,0,0.28934443037974683,45K-60K,4-8,5,3
219,2023-05-08,6.0,120900.0,725400.0,505003.86,220396.14,-0.8797190126864359,0,0,0,0.303827047146402,110K-145K,4-8,4,3
866,2024-03-24,4.0,34200.0,136800.0,101856.55,34943.45,-0.20824392020329607,0,0,0,0.2554345760233918,30K-45K,0-4,6,2
107,2023-02-26,5.0,73400.0,367000.0,260435.09,106564.91,0.5359281210874022,0,0,0,0.29036760217983654,60K-80K,4-8,3,3
1804,2025-06-17,7.0,35400.0,247800.0,184910.43,62889.57,-0.1652666360690277,0,0,0,0.25379164648910413,30K-45K,4-8,6,2
1944,2025-08-26,5.0,70700.0,353500.0,249051.98,104448.02,0.06740415719555364,0,0,0,0.29546823196605376,60K-80K,4-8,2,3
1841,2025-07-02,5.0,58800.0,294000.0,214545.39,79454.61,0.20554155287288164,0,0,0,0.2702537755102041,45K-60K,4-8,1,1
206,2023-05-01,7.0,54300.0,380100.0,278506.81,101593.19,-0.03542944551108066,0,0,0,0.26728016311496977,45K-60K,4-8,1,1
2179,2025-12-22,7.0,39900.0,279300.0,207276.64,72023.36,-0.004101820565521324,0,0,0,0.25787096312209096,30K-45K,4-8,6,4
1852,2025-07-08,8.0,56200.0,449600.0,332461.79,117138.21,0.06631386491770343,0,0,0,0.26053872330960853,45K-60K,4-8,1,3
1583,2025-03-03,4.0,48500.0,194000.0,139271.05,54728.95,-0.6475268914302481,0,0,0,0.28210798969072165,45K-60K,0-4,5,3
300,2023-06-21,6.0,61400.0,368400.0,256690.15,111709.85,-0.30013141695533224,0,0,0,0.30322977741585233,60K-80K,4-8,2,4
1306,2024-10-27,7.0,69300.0,485100.0,341538.36,143561.64,-0.15100094026425934,0,0,0,0.2959423623995053,60K-80K,4-8,3,3
1698,2025-04-23,6.0,63600.0,381600.0,272405.5,109194.5,-0.21318751769383237,0,0,0,0.28614910901467505,60K-80K,4-8,2,3
1021,2024-06-12,1.0,81400.0,81400.0,57556.03,23843.97,-1.596014766619603,0,0,0,0.2929234643734644,80K-110K,0-4,7,4
1049,2024-06-25,2.0,72700.0,145400.0,102907.19,42492.81,0.14644406561509898,0,0,0,0.29224766162310867,60K-80K,0-4,2,4
2028,2025-09-27,4.0,51000.0,204000.0,147394.21,56605.79,0.13397108098556818,0,0,0,0.27747936274509805,45K-60K,0-4,5,2
998,2024-05-26,1.0,119200.0,119200.0,83210.4,35989.6,-1.1190674921993873,0,0,0,0.3019261744966443,110K-145K,0-4,4,4
1137,2024-08-06,6.0,40200.0,241200.0,180325.71,60874.29,0.006642500468045767,0,0,0,0.25238097014925376,30K-45K,4-8,6,3
1036,2024-06-18,2.0,152500.0,305000.0,197134.99,107865.01,-0.4585250227877823,0,0,0,0.35365577049180325,145K+,0-4,8,4
562,2023-10-25,5.0,37800.0,189000.0,138068.98,50931.02,-0.07931206780049097,0,0,0,0.26947629629629627,30K-45K,4-8,6,2
1869,2025-07-14,8.0,45500.0,364000.0,267477.83,96522.17,-1.5853244583292276,0,0,0,0.2651707967032967,45K-60K,4-8,5,1
1359,2024-11-19,4.0,70100.0,280400.0,199192.95,81207.05,-0.01696600146393513,0,0,0,0.2896114479315264,60K-80K,0-4,3,4
1678,2025-04-13,5.0,65300.0,326500.0,228873.48,97626.52,-0.8211756342658804,0,0,0,0.29900924961715164,60K-80K,4-8,3,2
301,2023-06-22,7.0,49600.0,347200.0,259632.79,87567.21,-0.30366778356728896,0,0,0,0.25220970622119815,45K-60K,4-8,5,2
1870,2025-07-15,7.0,51800.0,362600.0,258175.03,104424.97,-0.16930222239105971,0,0,0,0.2879894373965803,45K-60K,4-8,1,4
671,2023-12-17,6.0,68000.0,408000.0,285515.31,122484.69,-0.03929971917083259,0,0,0,0.3002075735294118,60K-80K,4-8,2,3
584,2023-11-03,5.0,38400.0,192000.0,139093.92,52906.08,-0.05782342573335678,0,0,0,0.27555250000000003,30K-45K,4-8,6,2
1229,2024-09-23,2.0,126100.0,252200.0,170259.17,81940.83,-0.14759425182329064,0,0,0,0.3249041633624108,110K-145K,0-4,4,4
1373,2024-11-26,3.0,93000.0,279000.0,195492.1,83507.9,0.41184443288109357,0,0,0,0.29931146953405013,80K-110K,0-4,7,3
216,2023-05-05,6.0,51800.0,310800.0,217919.36,92880.64,-0.16930222239105971,0,0,0,0.29884375804375807,45K-60K,4-8,1,2
2124,2025-11-24,5.0,96000.0,480000.0,339408.67,140591.33,0.9311183637864461,0,0,0,0.29289860416666663,80K-110K,4-8,7,2
458,2023-09-06,2.0,40900.0,81800.0,60401.94,21398.06,0.031712582879702314,0,0,0,0.26158997555012226,30K-45K,0-4,6,2
1295,2024-10-23,6.0,40900.0,245400.0,177551.97,67848.03,0.031712582879702314,0,0,0,0.27647933985330075,30K-45K,4-8,6,2
1817,2025-06-21,5.0,36900.0,184500.0,137821.83,46678.17,-0.11154503090119224,0,0,0,0.2529982113821138,30K-45K,4-8,6,2
1454,2025-01-05,6.0,34900.0,209400.0,153131.78,56268.22,-0.1831738377916395,0,0,0,0.2687116523400191,30K-45K,4-8,6,3
1993,2025-09-15,7.0,35700.0,249900.0,180668.4,69231.6,-0.1545223150354606,0,0,0,0.2770372148859544,30K-45K,4-8,6,2
685,2023-12-24,3.0,69800.0,209400.0,147327.9,62072.1,0.03183619840675823,0,0,0,0.29642836676217765,60K-80K,0-4,2,4
708,2024-01-03,7.0,49300.0,345100.0,242899.52,102200.48,-0.3031749992710388,0,0,0,0.2961474355259345,45K-60K,4-8,1,1
2135,2025-11-28,1.0,63200.0,63200.0,45726.84,17473.16,-0.22899549937774144,0,0,0,0.2764740506329114,60K-80K,0-4,2,3
2137,2025-11-30,8.0,70300.0,562400.0,410274.02,152125.98,0.01654273323614592,0,0,0,0.2704942745376956,60K-80K,4-8,3,4
1072,2024-07-09,8.0,47600.0,380800.0,270783.78,110016.22,-0.9288661614999421,0,0,0,0.2889081407563025,45K-60K,4-8,5,2
1323,2024-11-03,4.0,40500.0,162000.0,121427.26,40572.74,0.01738682150161286,0,0,0,0.250449012345679,30K-45K,0-4,6,3
800,2024-02-16,5.0,46500.0,232500.0,170091.49,62408.51,-1.2727252693629012,0,0,0,0.26842369892473117,45K-60K,4-8,5,4
1149,2024-08-13,8.0,53500.0,428000.0,304690.1,123309.9,0.9154690534013845,0,0,0,0.2881072429906542,45K-60K,4-8,5,4
1937,2025-08-21,6.0,36300.0,217800.0,157982.84,59817.16,-0.1330336729683264,0,0,0,0.2746426078971534,30K-45K,4-8,6,4
568,2023-10-28,7.0,53500.0,374500.0,267392.89,107107.11,0.9154690534013845,0,0,0,0.2860002937249666,45K-60K,4-8,5,4
2185,2025-12-26,7.0,50800.0,355600.0,252655.58,102944.42,-0.22285133314305136,0,0,0,0.28949499437570303,45K-60K,4-8,1,4
504,2023-09-29,1.0,122800.0,122800.0,82911.17,39888.83,-0.612211888524902,0,0,0,0.3248276058631922,110K-145K,0-4,4,1
968,2024-05-14,5.0,55500.0,277500.0,207191.85,70308.15,1.5406674313340376,0,0,0,0.25336270270270267,45K-60K,4-8,5,3
1278,2024-10-15,4.0,91500.0,366000.0,252348.28,113651.72,0.1522074674284173,0,0,0,0.31052382513661203,80K-110K,0-4,7,3
981,2024-05-20,5.0,47700.0,238500.0,178183.16,60316.84,-0.8976062426033093,0,0,0,0.2529007966457023,45K-60K,4-8,5,3
1742,2025-05-18,8.0,50500.0,404000.0,294123.52,109876.48,-0.23891606636864884,0,0,0,0.2719714851485148,45K-60K,4-8,1,2
1128,2024-08-03,5.0,74200.0,371000.0,262985.78,108014.22,0.205723996929758,0,0,0,0.2911434501347709,60K-80K,4-8,2,2
193,2023-04-22,7.0,60200.0,421400.0,298676.33,122723.67,-0.3475553620070595,0,0,0,0.2912284527764594,60K-80K,4-8,2,2
1635,2025-03-26,5.0,59000.0,295000.0,214117.81,80882.19,0.21625137502327998,0,0,0,0.2741769152542373,45K-60K,4-8,1,1
447,2023-09-04,5.0,58400.0,292000.0,207048.06,84951.94,0.18412190857208502,0,0,0,0.290931301369863,45K-60K,4-8,1,1
297,2023-06-19,4.0,49500.0,198000.0,143679.96,54320.04,-0.29246517712064046,0,0,0,0.27434363636363635,45K-60K,0-4,1,2
317,2023-07-01,1.0,140200.0,140200.0,90708.8,49491.2,-1.6906292594966044,0,0,0,0.35300427960057057,110K-145K,0-4,8,1
705,2024-01-02,1.0,54400.0,54400.0,40206.81,14193.19,1.1968083234710785,0,0,0,0.26090422794117646,45K-60K,0-4,5,3
772,2024-02-04,3.0,48500.0,145500.0,104058.79,41441.21,-0.6475268914302481,0,0,0,0.2848193127147766,45K-60K,0-4,5,4
903,2024-04-08,8.0,55600.0,444800.0,320722.47,124077.53,1.5719273502306703,0,0,0,0.2789512814748201,45K-60K,4-8,5,4
1015,2024-06-08,1.0,39200.0,39200.0,28638.15,10561.85,-0.02917190297717787,0,0,0,0.26943494897959186,30K-45K,0-4,6,3
528,2023-10-12,8.0,41100.0,328800.0,236738.42,92061.58,0.03887546356874704,0,0,0,0.2799926399026764,30K-45K,4-8,6,2
489,2023-09-22,2.0,6360.0,127200.0,88100.18,39099.82,-10.696199750379765,1,0,0,0.3073885220125786,30K-45K,0-4,3,4
48,2023-01-24,7.0,53800.0,376600.0,275239.76,101360.24,-0.06220400088707647,0,0,0,0.2691456186935741,45K-60K,4-8,1,3
1952,2025-08-29,7.0,48800.0,341600.0,240439.46,101160.54,-0.3299495546470346,0,0,0,0.29613741217798595,45K-60K,4-8,1,2
902,2024-04-08,4.0,75500.0,302000.0,217453.34,84546.66,0.8877698354382533,0,0,0,0.27995582781456957,60K-80K,0-4,3,3
2015,2025-09-22,6.0,51400.0,308400.0,218391.05,90008.95,-0.19072186669185637,0,0,0,0.2918578145265888,45K-60K,4-8,1,1
1586,2025-03-04,5.0,57700.0,288500.0,211727.44,76772.56,0.14663753104569086,0,0,0,0.2661093934142114,45K-60K,4-8,1,3
680,2023-12-23,4.0,69200.0,276800.0,190996.49,85803.51,0.008124225880894623,0,0,0,0.30998377890173406,60K-80K,0-4,2,4
616,2023-11-17,7.0,90700.0,634900.0,435195.54,199704.46,0.013734419186989944,0,0,0,0.3145447472042841,80K-110K,4-8,7,2
1043,2024-06-22,6.0,69800.0,418800.0,292330.96,126469.04,0.03183619840675823,0,0,0,0.3019795606494747,60K-80K,4-8,2,1
1412,2024-12-19,2.0,97200.0,194400.0,136983.19,57416.81,1.1388279361485871,0,0,0,0.29535396090534977,80K-110K,0-4,7,3
222,2023-05-10,7.0,46800.0,327600.0,236212.2,91387.8,-1.1789455126730033,0,0,0,0.2789615384615385,45K-60K,4-8,5,4
1331,2024-11-07,7.0,38500.0,269500.0,200226.41,69273.59,-0.054241985388834416,0,0,0,0.25704486085343226,30K-45K,4-8,6,2
2075,2025-10-27,3.0,51700.0,155100.0,114437.1,40662.9,-0.17465713346625888,0,0,0,0.26217214700193425,45K-60K,0-4,1,3
994,2024-05-24,5.0,77700.0,388500.0,281052.39,107447.61,1.2563659171391448,0,0,0,0.2765704247104247,60K-80K,4-8,3,3
2022,2025-09-25,5.0,53500.0,267500.0,199086.49,68413.51,0.9154690534013845,0,0,0,0.25575143925233645,45K-60K,4-8,5,1
350,2023-07-20,3.0,57700.0,173100.0,121862.79,51237.21,0.14663753104569086,0,0,0,0.29599774696707104,45K-60K,0-4,1,4
1151,2024-08-14,1.0,61100.0,61100.0,42842.64,18257.36,-0.31198740321826407,0,0,0,0.2988111292962357,60K-80K,0-4,2,2
551,2023-10-19,6.0,52600.0,315600.0,236461.53,79138.47,0.6341297833316907,0,0,0,0.25075560836501903,45K-60K,4-8,5,1
418,2023-08-22,6.0,65200.0,391200.0,282661.38,108538.62,-0.14995559095819608,0,0,0,0.27745046012269936,60K-80K,4-8,2,3
1729,2025-05-11,4.0,72600.0,290400.0,207411.05,82988.95,0.401893182287078,0,0,0,0.2857746212121212,60K-80K,0-4,3,2
